495,5,172
496,6,336
497,7,1283
498,8,6033
499,9,13757
500,10,16246
501,11,14845
502,12,13240
503,13,11115
504,14,9591
505,15,10079
506,16,10398
507,17,9539
508,18,9002
509,19,5929
510,20,4533
511,21,3792
512,22,2318
513,23,1879
514,0,859
515,1,251
516,2,153
517,3,155
518,4,41
519,5,4
520,6,205
521,7,723
522,8,3910
523,9,11822
524,10,14899
525,11,14731
526,12,11633
527,13,7987
528,14,7719
529,15,9194
530,16,9638
531,17,8469
532,18,6100
533,19,5397
534,20,3507
535,21,2782
536,22,1500
537,23,898
538,0,473
539,1,232
540,2,147
541,3,97
542,5,22
543,6,232
544,7,906
545,8,4861
546,9,14554
547,10,18321
548,11,16611
549,12,12781
550,13,9518
551,14,8027
552,15,10064
553,16,10364
554,17,8436
555,18,7153
556,19,5149
557,20,3593
558,21,2232
559,22,1580
560,23,1193
561,0,594
562,1,217
563,2,196
564,3,88
565,5,12
566,6,115
567,7,724
568,8,4264
569,9,14688
570,10,19388
571,11,18272
572,12,12713
573,13,9060
574,14,8036
575,15,10373
576,16,10609
577,17,9389
578,18,7449
579,19,4979
580,20,3063
581,21,2634
582,22,1494
583,23,805
584,0,252
585,1,171
586,2,116
587,4,7
588,5,32
589,6,49
590,7,537
591,8,3874
592,9,14904
593,10,19759
594,11,17974
595,12,13717
596,13,9294
597,14,8470
598,15,11053
599,16,11278
600,17,9609
601,18,6940
602,19,4441
603,20,3083
604,21,1855
605,22,1052
606,23,425
607,0,227
608,1,82
609,2,26
610,3,61
611,4,6
612,5,36
613,6,83
614,7,399
615,8,3534
616,9,13165
617,10,19557
618,11,19976
619,12,15174
620,13,10439
621,14,9274
622,15,11289
623,16,12776
624,17,9993
625,18,6741
626,19,3906
627,20,2397
628,21,1777
629,22,1135
630,23,532
631,0,198
632,1,116
633,2,15
634,3,43
635,4,19
636,5,45
637,6,56
638,7,460
639,8,3051
640,9,11531
641,10,17549
642,11,18194
643,12,14252
644,13,10062
645,14,9353
646,15,11852
647,16,12166
648,17,9563
649,18,6807
650,19,4297
651,20,2868
652,21,1983
653,22,1152
654,23,571
655,0,239
656,1,66
657,2,103
658,4,1
659,6,150
660,7,577
661,8,5252
662,9,15359
663,10,19191
664,11,18269
665,12,15384
666,13,11285
667,14,9327
668,15,10974
669,16,10970
670,17,9597
671,18,7195
672,19,4907
673,20,2997
674,21,2309
675,22,989
676,23,571
677,0,85
678,1,1
679,4,7
680,5,94
681,6,166
682,7,526
683,8,4582
684,9,17100
685,10,22331
686,11,20191
687,12,15035
688,13,9337
689,14,8679
690,15,11362
691,16,11957
692,17,9251
693,18,6646
694,19,4088
695,20,2313
696,21,1593
697,22,576
698,23,306
699,0,202
700,1,122
701,2,59
702,5,30
703,6,86
704,7,426
705,8,4575
706,9,17348
707,10,22906
708,11,20540
709,12,14569
710,13,9178
711,14,8453
712,15,11168
713,16,10576
714,17,8344
715,18,3225
716,19,3882
717,20,1806
718,21,1693
719,22,731
720,23,222
721,0,52
722,1,16
723,2,8
724,6,83
725,7,310
726,8,4709
727,9,18605
728,10,24077
729,11,20544
730,12,14552
731,13,9048
732,14,8462
733,15,11164
734,16,11230
735,17,9260
736,18,6423
737,19,3249
738,20,2171
739,21,1244
740,22,614
741,23,153
742,0,52
743,1,68
744,2,10
745,3,6
746,6,53
747,7,342
748,8,4294
749,9,18698
750,10,24247
751,11,21669
752,12,16147
753,13,10097
754,14,8759
755,15,12060
756,16,12382
757,17,9820
758,18,6804
759,19,3569
760,20,2012
761,21,1334
762,22,606
763,23,309
764,0,123
765,1,25
766,5,17
767,6,87
768,7,454
769,8,3573
770,9,16042
771,10,23411
772,11,21183
773,12,15651
774,13,9450
775,14,9113
776,15,11112
777,16,11117
778,17,9005
779,18,5109
780,19,2437
781,20,1581
782,21,890
783,22,258
784,23,135
785,0,75
786,1,16
787,2,29
788,5,8
789,6,74
790,7,371
791,8,3482
792,9,14918
793,10,20135
794,11,20108
795,12,14444
796,13,10065
797,14,9671
798,15,11430
799,16,11258
800,17,8124
801,18,4949
802,19,2276
803,20,1594
804,21,1027
805,22,437
806,23,177
807,0,118
808,1,21
809,4,2
810,6,47
811,7,609
812,8,5432
813,9,19183
814,10,22241
815,11,20397
816,12,15763
817,13,10673
818,14,9268
819,15,11040
820,16,10832
821,17,7807
822,18,5216
823,19,2760
824,20,1477
825,21,1172
826,22,482
827,23,285
828,0,17
829,5,8
830,6,23
831,7,374
832,8,5711
833,9,21067
834,10,24900
835,11,21468
836,12,13863
837,13,8635
838,14,8758
839,15,10949
840,16,10118
841,17,7488
842,18,4558
843,19,2392
844,20,1315
845,21,803
846,22,427
847,23,281
848,0,19
849,1,28
850,2,19
851,6,46
852,7,462
853,8,4635
854,9,19226
855,10,25591
856,11,21477
857,12,14655
858,13,9439
859,14,9273
860,15,11267
861,16,11137
862,17,8603
863,18,5215
864,19,2789
865,20,1613
866,21,879
867,22,597
868,23,287
869,0,107
870,1,30
871,2,19
872,6,32
873,7,376
874,8,4685
875,9,20108
876,10,25946
877,11,21871
878,12,16318
879,13,10837
880,14,10137
881,15,11892
882,16,11133
883,17,8539
884,18,5331
885,19,3337
886,20,1966
887,21,1074
888,22,633
889,23,303
890,0,98
891,3,3
892,4,1
893,5,6
894,6,51
895,7,434
896,8,5497
897,9,22634
898,10,26472
899,11,21294
900,12,14942
901,13,9266
902,14,9671
903,15,12302
904,16,10851
905,17,7605
906,18,4837
907,19,2247
908,20,1487
909,21,885
910,22,453
911,23,66
912,0,42
913,1,25
914,2,4
915,3,6
916,4,2
917,6,60
918,7,341
919,8,5289
920,9,21758
921,10,26792
922,11,22583
923,12,14766
924,13,10363
925,14,9583
926,15,11887
927,16,11676
928,17,7695
929,18,4284
930,19,2028
931,20,1206
932,21,944
933,22,564
934,23,167
935,0,52
936,1,66
937,2,12
938,6,77
939,7,460
940,8,5129
941,9,19257
942,10,27006
943,11,24345
944,12,16837
945,13,11372
946,14,12181
947,15,14106
948,16,15763
949,17,11364
950,18,7806
951,19,4108
952,20,2493
953,21,1622
954,22,881
955,23,440
956,0,161
957,1,35
958,2,20
959,3,8
960,5,5
961,6,237
962,7,1178
963,8,7566
964,9,20143
965,10,27621
966,11,24938
967,12,22496
968,13,17132
969,14,14844
970,15,15808
971,16,16814
972,17,16818
973,18,15035
974,19,11105
975,20,7450
976,21,5045
977,22,2775
978,23,1268
979,0,680
980,1,266
981,2,94
982,3,53
983,4,41
984,5,1
985,6,398
986,7,1508
987,8,7994
988,9,23105
989,10,29189
990,11,26413
991,12,22613
992,13,17237
993,14,14916
994,15,15683
995,16,16589
996,17,17059
997,18,15382
998,19,11766
999,20,9084
1000,21,6645
1001,22,3904
1002,23,1537
1003,0,994
1004,1,275
1005,2,78
1006,3,121
1007,4,57
1008,5,45
1009,6,520
1010,7,2006
1011,8,8200
1012,9,21809
1013,10,28356
1014,11,25539
1015,12,21932
1016,13,16042
1017,14,14679
1018,15,15492
1019,16,15697
1020,17,15447
1021,18,14234
1022,19,11201
1023,20,8106
1024,21,6337
1025,22,3494
1026,23,1715
1027,0,565
1028,1,257
1029,2,60
1030,3,41
1031,4,3
1032,5,40
1033,6,315
1034,7,1495
1035,8,7307
1036,9,21435
1037,10,27248
1038,11,25368
1039,12,21593
1040,13,15578
1041,14,14223
1042,15,15768
1043,16,15987
1044,17,14867
1045,18,12963
1046,19,9770
1047,20,6817
1048,21,4694
1049,22,2813
1050,23,1116
1051,0,710
1052,1,262
1053,2,63
1054,3,5
1055,4,22
1056,5,32
1057,6,164
1058,7,1146
1059,8,6415
1060,9,21459
1061,10,28435
1062,11,26066
1063,12,20927
1064,13,14732
1065,14,13408
1066,15,15272
1067,16,15629
1068,17,14002
1069,18,10583
1070,19,7270
1071,20,4767
1072,21,3914
1073,22,2319
1074,23,872
1075,0,253
1076,1,168
1077,2,96
1078,3,34
1079,5,15
1080,6,114
1081,7,638
1082,8,5154
1083,9,18770
1084,10,27335
1085,11,25307
1086,12,20235
1087,13,14008
1088,14,13511
1089,15,15398
1090,16,15461
1091,17,12136
1092,18,8297
1093,19,4866
1094,20,2846
1095,21,2083
1096,22,1282
1097,23,687
1098,0,201
1099,1,24
1100,2,40
1101,3,26
1102,5,44
1103,6,96
1104,7,500
1105,8,4390
1106,9,16967
1107,10,25913
1108,11,24523
1109,12,18689
1110,13,13913
1111,14,12920
1112,15,14873
1113,16,15029
1114,17,11055
1115,18,7778
1116,19,4681
1117,20,3085
1118,21,2049
1119,22,1461
1120,23,498
1121,0,141
1122,1,60
1123,4,16
1124,5,21
1125,6,102
1126,7,777
1127,8,6062
1128,9,21829
1129,10,28030
1130,11,24819
1131,12,19931
1132,13,14419
1133,14,12347
1134,15,13336
1135,16,13254
1136,17,10567
1137,18,7885
1138,19,5294
1139,20,3101
1140,21,2522
1141,22,1061
1142,23,420
1143,0,282
1144,1,65
1145,5,34
1146,6,151
1147,7,560
1148,8,6520
1149,9,24570
1150,10,32760
1151,11,27561
1152,12,20059
1153,13,13307
1154,14,11906
1155,15,14583
1156,16,14369
1157,17,10946
1158,18,7822
1159,19,4346
1160,20,2179
1161,21,1430
1162,22,794
1163,23,443
1164,0,133
1165,1,16
1166,2,44
1167,3,11
1168,4,21
1169,5,43
1170,6,95
1171,7,585
1172,8,6605
1173,9,25316
1174,10,32604
1175,11,28710
1176,12,21101
1177,13,13424
1178,14,11973
1179,15,15489
1180,16,14891
1181,17,11417
1182,18,7488
1183,19,4260
1184,20,2553
1185,21,1355
1186,22,822
1187,23,295
1188,0,58
1189,1,36
1190,2,26
1191,4,34
1192,5,35
1193,6,101
1194,7,502
1195,8,5976
1196,9,24866
1197,10,34109
1198,11,29135
1199,12,20679
1200,13,13532
1201,14,12734
1202,15,14859
1203,16,15257
1204,17,11280
1205,18,7534
1206,19,4336
1207,20,2128
1208,21,1609
1209,22,662
1210,23,304
1211,0,100
1212,1,14
1213,4,4
1214,5,33
1215,6,63
1216,7,554
1217,8,6137
1218,9,25353
1219,10,32879
1220,11,28529
1221,12,19791
1222,13,12883
1223,14,12568
1224,15,15632
1225,16,14785
1226,17,10573
1227,18,6818
1228,19,3639
1229,20,1887
1230,21,1386
1231,22,654
1232,23,295
1233,0,69
1234,4,13
1235,5,11
1236,6,92
1237,7,650
1238,8,6747
1239,9,25334
1240,10,32229
1241,11,27228
1242,12,19009
1243,13,12958
1244,14,11843
1245,15,14758
1246,16,14801
1247,17,9825
1248,18,5332
1249,19,2874
1250,20,1471
1251,21,1012
1252,22,429
1253,23,276
1254,0,32
1255,1,61
1256,2,9
1257,5,7
1258,6,79
1259,7,436
1260,8,4921
1261,9,23090
1262,10,31353
1263,11,27536
1264,12,20460
1265,13,13953
1266,14,13491
1267,15,17150
1268,16,16731
1269,17,10874
1270,18,5894
1271,19,2771
1272,20,1783
1273,21,880
1274,22,338
1275,23,207
1276,0,45
1277,1,12
1278,2,3
1279,4,30
1280,6,100
1281,7,643
1282,8,8318
1283,9,27589
1284,10,31950
1285,11,28793
1286,12,22591
1287,13,15631
1288,14,14105
1289,15,16309
1290,16,14708
1291,17,11040
1292,18,6836
1293,19,3818
1294,20,2145
1295,21,1220
1296,22,679
1297,23,170
1298,0,23
1299,1,61
1300,2,33
1301,4,18
1302,5,34
1303,6,50
1304,7,636
1305,8,8007
1306,9,30522
1307,10,36531
1308,11,30132
1309,12,20479
1310,13,12841
1311,14,13110
1312,15,15830
1313,16,14978
1314,17,9918
1315,18,6052
1316,19,3235
1317,20,1591
1318,21,954
1319,22,472
1320,23,235
1321,0,26
1322,1,63
1323,2,62
1324,3,69
1325,5,1
1326,6,69
1327,7,545
1328,8,8047
1329,9,30399
1330,10,37940
1331,11,30391
1332,12,20759
1333,13,13696
1334,14,13244
1335,15,16057
1336,16,15077
1337,17,10687
1338,18,6206
1339,19,2864
1340,20,1736
1341,21,842
1342,22,603
1343,23,168
1344,0,139
1345,1,51
1346,2,22
1347,3,28
1348,6,89
1349,7,385
1350,8,8352
1351,9,32235
1352,10,37464
1353,11,30888
1354,12,20719
1355,13,12892
1356,14,13178
1357,15,16581
1358,16,15556
1359,17,9672
1360,18,5689
1361,19,2549
1362,20,1586
1363,21,914
1364,22,349
1365,23,107
1366,0,102
1367,1,23
1368,2,14
1369,3,15
1370,5,8
1371,6,39
1372,7,529
1373,8,6479
1374,9,25920
1375,10,34608
1376,11,28915
1377,12,18925
1378,13,12590
1379,14,12293
1380,15,14068
1381,16,12211
1382,17,8229
1383,18,4483
1384,19,1899
1385,20,1067
1386,21,663
1387,22,239
1388,23,122
1389,0,44
1390,1,39
1391,3,7
1392,4,1
1393,5,26
1394,6,16
1395,7,746
1396,8,8677
1397,9,25698
1398,10,29363
1399,11,23774
1400,12,16643
1401,13,11160
1402,14,11111
1403,15,12483
1404,16,11167
1405,17,7351
1406,18,3889
1407,19,1977
1408,20,1136
1409,21,547
1410,22,288
1411,23,157
1412,0,24
1413,1,1
1414,2,35
1415,3,8
1416,5,27
1417,6,59
1418,7,615
1419,8,8034
1420,9,25364
1421,10,27834
1422,11,21223
1423,12,13149
1424,13,9920
1425,14,10925
1426,15,12117
1427,16,10274
1428,17,6284
1429,18,3033
1430,19,1486
1431,20,830
1432,21,416
1433,22,225
1434,23,189
1435,0,31
1436,3,5
1437,5,9
1438,6,26
1439,7,700
1440,8,9850
1441,9,30656
1442,10,34700
1443,11,28203
1444,12,19839
1445,13,12717
1446,14,13116
1447,15,15791
1448,16,13438
1449,17,8144
1450,18,4622
1451,19,2256
1452,20,1290
1453,21,798
1454,22,360
1455,23,107
1456,0,27
1457,1,24
1458,3,28
1459,4,15
1460,5,9
1461,6,51
1462,7,358
1463,8,7624
1464,9,30733
1465,10,37270
1466,11,30880
1467,12,20882
1468,13,12541
1469,14,13123
1470,15,17123
1471,16,15050
1472,17,10077
1473,18,5551
1474,19,2848
1475,20,1640
1476,21,1018
1477,22,266
1478,23,144
1479,0,8
1480,1,4
1481,2,10
1482,4,11
1483,5,13
1484,6,63
1485,7,412
1486,8,7168
1487,9,30776
1488,10,41733
1489,11,36082
1490,12,24094
1491,13,15401
1492,14,14873
1493,15,19154
1494,16,17898
1495,17,11675
1496,18,6860
1497,19,3912
1498,20,2076
1499,21,1139
1500,22,508
1501,23,268
1502,0,36
1503,1,17
1504,2,4
1505,3,12
1506,4,14
1507,5,2
1508,6,75
1509,7,538
1510,8,7568
1511,9,32971
1512,10,41100
1513,11,35260
1514,12,24204
1515,13,15509
1516,14,14859
1517,15,18883
1518,16,17750
1519,17,11812
1520,18,7127
1521,19,3700
1522,20,2012
1523,21,1443
1524,22,593
1525,23,229
1526,0,53
1527,1,36
1528,3,16
1529,4,17
1530,5,5
1531,6,50
1532,7,661
1533,8,7601
1534,9,32584
1535,10,41353
1536,11,35201
1537,12,25628
1538,13,15448
1539,14,15438
1540,15,18509
1541,16,16894
1542,17,11284
1543,18,7025
1544,19,3454
1545,20,1966
1546,21,1086
1547,22,574
1548,23,220
1549,0,29
1550,1,22
1551,5,24
1552,6,65
1553,7,670
1554,8,7328
1555,9,29720
1556,10,39467
1557,11,34477
1558,12,23837
1559,13,16169
1560,14,15105
1561,15,18747
1562,16,17690
1563,17,11771
1564,18,6135
1565,19,2892
1566,20,1762
1567,21,1025
1568,22,632
1569,23,145
1570,0,87
1571,1,11
1572,2,20
1573,3,7
1574,4,17
1575,5,21
1576,6,57
1577,7,656
1578,8,6549
1579,9,26795
1580,10,37321
1581,11,31612
1582,12,23303
1583,13,15979
1584,14,16291
1585,15,18909
1586,16,16745
1587,17,10208
1588,18,5009
1589,19,2456
1590,20,2114
1591,21,957
1592,22,148
1593,23,57
1594,0,67
1595,1,9
1596,3,3
1597,5,6
1598,6,69
1599,7,489
1600,8,7803
1601,9,28469
1602,10,38327
1603,11,33062
1604,12,25712
1605,13,16974
1606,14,16243
1607,15,19079
1608,16,17193
1609,17,11182
1610,18,7182
1611,19,3929
1612,20,2041
1613,21,1298
1614,22,618
1615,23,243
1616,0,40
1617,1,39
1618,2,18
1619,6,96
1620,7,563
1621,8,8024
1622,9,31989
1623,10,42050
1624,11,35797
1625,12,24564
1626,13,16001
1627,14,15269
1628,15,19120
1629,16,17380
1630,17,11942
1631,18,7084
1632,19,3537
1633,20,2036
1634,21,1307
1635,22,587
1636,23,151
1637,0,14
1638,1,8
1639,3,8
1640,5,7
1641,6,83
1642,7,698
1643,8,7955
1644,9,33364
1645,10,43728
1646,11,36468
1647,12,25022
1648,13,16071
1649,14,16243
1650,15,20357
1651,16,19661
1652,17,13580
1653,18,7934
1654,19,3796
1655,20,2066
1656,21,1287
1657,22,747
1658,23,215
1659,0,71
1660,1,48
1661,2,2
1662,3,31
1663,6,126
1664,7,732
1665,8,7784
1666,9,32391
1667,10,43261
1668,11,38872
1669,12,26818
1670,13,17581
1671,14,16451
1672,15,20459
1673,16,19996
1674,17,13933
1675,18,9001
1676,19,4152
1677,20,2457
1678,21,1417
1679,22,546
1680,23,223
1681,0,26
1682,1,40
1683,6,213
1684,7,628
1685,8,6741
1686,9,31415
1687,10,41887
1688,11,39626
1689,12,27903
1690,13,18025
1691,14,15956
1692,15,20723
1693,16,19672
1694,17,14599
1695,18,9466
1696,19,5309
1697,20,3166
1698,21,1768
1699,22,757
1700,23,222
1701,0,112
1702,1,48
1703,2,20
1704,5,24
1705,6,107
1706,7,659
1707,8,6479
1708,9,28444
1709,10,40550
1710,11,38109
1711,12,27548
1712,13,18972
1713,14,17234
1714,15,21855
1715,16,20308
1716,17,14165
1717,18,8445
1718,19,4287
1719,20,2376
1720,21,1539
1721,22,538
1722,23,139
1723,0,59
1724,1,21
1725,2,31
1726,6,44
1727,7,532
1728,8,5919
1729,9,24594
1730,10,37133
1731,11,35471
1732,12,26248
1733,13,18841
1734,14,17837
1735,15,21453
1736,16,19513
1737,17,14038
1738,18,7855
1739,19,4363
1740,20,2291
1741,21,1505
1742,22,823
1743,23,344
1744,0,59
1745,1,11
1746,2,11
1747,3,32
1748,6,130
1749,7,757
1750,8,7971
1751,9,31111
1752,10,40623
1753,11,37297
1754,12,29588
1755,13,19328
1756,14,17693
1757,15,20405
1758,16,18940
1759,17,14797
1760,18,9780
1761,19,5655
1762,20,3073
1763,21,1785
1764,22,1012
1765,23,431
1766,0,110
1767,1,55
1768,2,35
1769,3,35
1770,5,11
1771,6,157
1772,7,962
1773,8,6613
1774,9,31646
1775,10,46057
1776,11,40805
1777,12,29798
1778,13,19904
1779,14,17008
1780,15,22713
1781,16,21843
1782,17,17176
1783,18,11799
1784,19,6277
1785,20,3528
1786,21,2299
1787,22,1073
1788,23,368
1789,0,86
1790,1,10
1791,2,19
1792,3,20
1793,5,22
1794,6,132
1795,7,832
1796,8,5724
1797,9,30682
1798,10,43331
1799,11,40816
1800,12,32149
1801,13,20993
1802,14,18897
1803,15,22570
1804,16,23233
1805,17,19114
1806,18,13709
1807,19,7811
1808,20,4087
1809,21,2902
1810,22,1598
1811,23,505
1812,0,225
1813,1,85
1814,2,9
1815,4,21
1816,5,7
1817,6,52
1818,7,889
1819,8,5511
1820,9,27737
1821,10,42516
1822,11,42240
1823,12,33635
1824,13,23272
1825,14,19196
1826,15,22648
1827,16,23868
1828,17,20825
1829,18,15004
1830,19,8550
1831,20,4937
1832,21,3032
1833,22,1753
1834,23,650
1835,0,241
1836,1,102
1837,2,30
1838,3,26
1839,5,33
1840,6,106
1841,7,736
1842,8,5690
1843,9,26529
1844,10,41518
1845,11,40197
1846,12,33770
1847,13,22597
1848,14,19525
1849,15,22262
1850,16,23276
1851,17,20151
1852,18,14964
1853,19,9068
1854,20,5129
1855,21,3238
1856,22,2055
1857,23,892
1858,0,323
1859,1,66
1860,2,32
1861,3,54
1862,5,7
1863,6,88
1864,7,831
1865,8,4472
1866,9,21313
1867,10,36204
1868,11,37808
1869,12,31007
1870,13,21964
1871,14,19957
1872,15,22272
1873,16,22833
1874,17,18552
1875,18,12707
1876,19,7252
1877,20,3745
1878,21,2909
1879,22,1725
1880,23,779
1881,0,279
1882,1,96
1883,2,87
1884,3,16
1885,4,10
1886,5,8
1887,6,79
1888,7,599
1889,8,4403
1890,9,19499
1891,10,33103
1892,11,33854
1893,12,28690
1894,13,21304
1895,14,20626
1896,15,22724
1897,16,23277
1898,17,20191
1899,18,13850
1900,19,8065
1901,20,5169
1902,21,3596
1903,22,1467
1904,23,485
1905,0,453
1906,1,267
1907,2,89
1908,3,28
1909,5,4
1910,6,79
1911,7,946
1912,8,6500
1913,9,25126
1914,10,37191
1915,11,38548
1916,12,33842
1917,13,26016
1918,14,23218
1919,15,23995
1920,16,24572
1921,17,22489
1922,18,17730
1923,19,12229
1924,20,7488
1925,21,4993
1926,22,3275
1927,23,1318
1928,0,708
1929,1,340
1930,2,107
1931,3,32
1932,6,114
1933,7,944
1934,8,6640
1935,9,27848
1936,10,40601
1937,11,39940
1938,12,33758
1939,13,24861
1940,14,21244
1941,15,24310
1942,16,23944
1943,17,21621
1944,18,15321
1945,19,9874
1946,20,7370
1947,21,4476
1948,22,2862
1949,23,1098
1950,0,420
1951,1,178
1952,2,150
1953,3,73
1954,4,10
1955,6,39
1956,7,768
1957,8,6224
1958,9,27927
1959,10,39778
1960,11,40063
1961,12,34930
1962,13,24598
