335,30586
336,14292
337,6327
338,2589
339,966
340,391
341,307
342,191
343,482
344,3718
345,24359
346,314204
347,764502
348,875805
349,723328
350,497476
351,338417
352,356988
353,459045
354,423448
355,279400
356,154880
357,80009
358,40906
359,23146
360,11277
361,5194
362,2076
363,837
364,172
365,181
366,144
367,417
368,3197
369,26294
370,303426
371,707240
372,825133
373,689536
374,469485
375,329271
376,356515
377,448139
378,401670
379,259186
380,145790
381,76748
382,39885
383,23572
384,11390
385,5629
386,2166
387,1110
388,400
389,180
390,250
391,460
392,3426
393,34334
394,349612
395,765151
396,834877
397,683447
398,495458
399,337530
400,345509
401,414556
402,366725
403,246814
404,149951
405,81553
406,41111
407,21885
408,11448
409,4758
410,1952
411,614
412,394
413,131
414,181
415,361
416,3172
417,28848
418,351881
419,789278
420,866485
421,690826
422,457526
423,310836
424,348404
425,433075
426,375646
427,244491
428,141085
429,69546
430,35963
431,18097
432,8731
433,3646
434,2347
435,1372
436,368
437,119
438,233
439,490
440,3013
441,26509
442,341978
443,805075
444,888672
445,723270
446,484293
447,329447
448,353236
449,444958
450,396459
451,271673
452,162611
453,81190
454,39890
455,21882
456,10195
457,4673
458,1510
459,1603
460,189
461,227
462,290
463,552
464,3183
465,26892
466,355392
467,820425
468,898674
469,724010
470,487860
471,329582
472,356122
473,451365
474,406089
475,276284
476,166600
477,83877
478,39105
479,20888
480,9793
481,4337
482,4176
483,766
484,353
485,242
486,266
487,444
488,3303
489,27805
490,356665
491,828702
492,894304
493,725816
494,483451
495,324074
496,346979
497,448592
498,397624
499,269810
500,158748
501,78199
502,37792
503,18858
504,8907
505,4190
506,1
507,1550
508,417
509,370
510,150
511,75
512,294
513,2749
514,29424
515,355017
516,796731
517,871534
518,686903
519,451760
520,303372
521,339755
522,448289
523,391781
524,241281
525,127108
526,60335
527,28652
528,14502
529,7238
530,3128
531,1749
532,674
533,419
534,262
535,103
536,446
537,2940
538,32914
539,362089
540,773909
541,835042
542,658575
543,415130
544,286977
545,341012
546,423978
547,353457
548,212353
549,111715
550,54122
551,26831
552,13778
553,6992
554,3759
555,1247
556,497
557,382
558,245
559,274
560,591
561,4141
562,40100
563,395830
564,799445
565,819973
566,640615
567,438267
568,299506
569,332378
570,400455
571,324774
572,197960
573,111107
574,53324
575,25890
576,14266
577,7814
578,2748
579,1231
580,622
581,255
582,184
583,123
584,312
585,2947
586,36396
587,419054
588,849545
589,856220
590,650457
591,402573
592,272370
593,340124
594,415343
595,344231
596,213596
597,117833
598,53482
599,24521
600,12353
601,5431
602,2563
603,897
604,542
605,316
606,188
607,80
608,443
609,2705
610,28898
611,389948
612,899695
613,942328
614,730048
615,475200
616,313499
617,356432
618,472066
619,431745
620,300204
621,175533
622,81908
623,37728
624,16351
625,7675
626,3007
627,1294
628,423
629,178
630,322
631,307
632,398
633,2889
634,27713
635,384336
636,890608
637,970538
638,780726
639,522722
640,344369
641,367215
642,479864
643,440131
644,308798
645,187731
646,91621
647,43532
648,20679
649,9899
650,3643
651,1284
652,322
653,142
654,178
655,108
656,561
657,3543
658,27789
659,371630
660,886991
661,968325
662,791553
663,536843
664,353501
665,368116
666,495667
667,460052
668,327897
669,201672
670,100602
671,45483
672,22423
673,10400
674,3879
675,28
676,1608
677,674
678,216
679,134
680,134
681,400
682,3766
683,30741
684,355351
685,836417
686,937952
687,770014
688,513373
689,342345
690,360015
691,475379
692,441547
693,285309
694,154614
695,79788
696,37283
697,19708
698,10399
699,3657
700,1
701,1465
702,440
703,209
704,146
705,93
706,638
707,4272
708,35909
709,380652
710,813865
711,880552
712,697445
713,450680
714,305540
715,351859
716,450073
717,395130
718,248102
719,134726
720,68414
721,34095
722,17664
723,10243
724,3818
725,1259
726,336
727,239
728,166
729,206
730,691
731,4955
732,42004
733,419394
734,845256
735,873409
736,697590
737,478068
738,319813
739,353103
740,437367
741,370688
742,241822
743,139295
744,69337
745,33862
746,16339
747,7879
748,2973
749,1287
750,806
751,187
752,67
753,136
754,495
755,3368
756,36628
757,426817
758,893444
759,908294
760,699764
761,441022
762,293678
763,343600
764,448266
765,382439
766,252514
767,144927
768,68597
769,33072
770,15558
771,7194
772,3182
773,1027
774,544
775,115
776,156
777,88
778,535
779,3346
780,32044
781,391397
782,890317
783,935332
784,734669
785,480823
786,316968
787,352710
788,467581
789,418710
790,281331
791,164374
792,80424
793,38058
794,18400
795,8324
796,3176
797,1379
798,564
799,271
800,144
801,141
802,643
803,3504
804,31987
805,365854
806,758304
807,807273
808,624609
809,392538
810,271122
811,302133
812,398539
813,365994
814,239148
815,124259
816,56932
817,26526
818,13975
819,5834
820,2506
821,1192
822,364
823,180
824,115
825,135
826,631
827,4625
828,37226
829,359854
830,745441
831,802628
832,639535
833,427199
834,302006
835,345589
836,434245
837,370914
838,235738
839,131412
840,66789
841,35926
842,18582
843,8216
844,2974
845,947
846,204
847,163
848,81
849,66
850,637
851,4482
852,49400
853,415104
854,768684
855,778170
856,579814
857,366282
858,273743
859,349315
860,423169
861,352862
862,216589
863,116877
864,57238
865,29068
866,13582
867,7172
868,2643
869,875
870,347
871,140
872,23
873,104
874,547
875,4766
876,51706
877,444783
878,840695
879,833622
880,638145
881,426033
882,297376
883,345674
884,417783
885,353729
886,222336
887,125650
888,60282
889,29999
890,15186
891,7463
892,3494
893,1023
894,291
895,114
896,109
897,113
898,464
899,3515
900,39443
901,436638
902,875568
903,887414
904,679492
905,427494
906,289454
907,342570
908,437708
909,365600
910,227422
911,123754
912,57463
913,26883
914,12439
915,5549
916,2411
917,794
918,423
919,35
920,59
921,56
922,460
923,3555
924,35899
925,419632
926,880608
927,904455
928,713044
929,443815
930,287164
931,344542
932,449323
933,385002
934,247812
935,137932
936,62814
937,29220
938,13214
939,5352
940,1991
941,10
942,691
943,471
944,267
945,105
946,66
947,705
948,3679
949,33685
950,411314
951,884998
952,933791
953,726378
954,465074
955,302772
956,361187
957,471379
958,411412
959,266809
960,145260
961,66590
962,28964
963,13530
964,5008
965,2197
966,708
967,377
968,118
969,111
970,107
971,616
972,3081
973,30468
974,388823
975,881962
976,956211
977,772759
978,506065
979,327725
980,362555
981,476175
982,424590
983,286481
984,160743
985,74750
986,32726
987,14441
988,5634
989,1961
990,814
991,282
992,155
993,93
994,64
995,658
996,3128
997,29279
998,362456
999,853858
1000,957310
1001,782650
1002,527418
1003,341562
1004,358114
1005,469572
1006,431780
1007,297362
1008,179232
1009,88089
1010,40278
1011,19122
1012,6852
1013,3124
1014,1122
1015,387
1016,197
1017,232
1018,70
1019,554
1020,3842
1021,29624
1022,358035
1023,832752
1024,923849
1025,757087
1026,496981
1027,335184
1028,365064
1029,481572
1030,435215
1031,283438
1032,158419
1033,73982
1034,34712
1035,17431
1036,7517
1037,2952
1038,1162
1039,397
1040,354
1041,181
1042,138
1043,547
1044,4302
1045,39135
1046,394444
1047,805563
1048,868589
1049,698560
1050,472001
1051,338696
1052,379483
1053,475989
1054,414348
1055,275184
1056,154479
1057,75833
1058,37222
1059,19121
1060,6916
1061,3547
1062,2
1063,1429
1064,336
1065,162
1066,15
1067,146
1068,745
1069,4595
1070,44436
1071,430094
1072,863462
1073,897095
1074,709766
1075,503302
1076,347755
1077,362518
1078,438834
1079,374513
1080,261355
1081,160184
1082,83462
1083,41046
1084,20664
1085,8443
1086,3562
1087,1069
1088,354
1089,150
1090,62
1091,99
1092,673
1093,3984
1094,39838
1095,452926
1096,916945
1097,927371
1098,717637
1099,469012
1100,312533
1101,366803
1102,457032
1103,381117
1104,255547
1105,140519
1106,76648
1107,37249
1108,17476
1109,7044
1110,2857
1111,1253
1112,429
1113,205
1114,142
1115,81
1116,549
1117,3762
1118,37329
1119,445062
1120,931856
1121,945382
1122,732177
1123,483169
1124,312950
1125,360530
1126,466469
1127,404621
1128,269326
1129,158658
1130,75150
1131,34775
1132,15141
1133,6222
1134,2931
1135,1244
1136,286
1137,75
1138,121
1139,111
1140,729
1141,4098
1142,35376
1143,433476
1144,929420
1145,978998
1146,762913
1147,496501
1148,314805
1149,357866
1150,477966
1151,428403
1152,289865
1153,172034
1154,81388
1155,37402
1156,16881
1157,7691
1158,2803
1159,1144
1160,387
1161,150
1162,68
1163,177
1164,680
1165,3449
1166,36217
1167,428488
1168,923772
1169,984486
1170,777633
1171,505248
1172,330983
1173,370312
1174,488487
1175,429504
1176,285311
1177,171102
1178,80704
1179,36206
1180,17161
1181,6914
1182,3222
1183,1404
1184,698
1185,81
1186,32
1187,134
1188,390
1189,3597
1190,35581
1191,394499
1192,886218
1193,975938
1194,770865
1195,502164
1196,335086
1197,373358
1198,491379
1199,443851
1200,281731
1201,154534
1202,72112
1203,33736
1204,16597
1205,6718
1206,3204
1207,1345
1208,356
1209,91
1210,105
1211,217
1212,879
1213,4931
1214,36033
1215,386347
1216,843200
1217,934794
1218,741888
1219,489672
1220,326687
1221,370971
1222,477571
1223,422386
1224,266356
1225,148549
1226,73773
1227,35439
1228,16865
1229,7499
1230,3000
1231,1107
1232,616
1233,156
1234,124
1235,210
1236,850
1237,6369
1238,43323
1239,435398
1240,866905
1241,914090
1242,740025
1243,517604
1244,344908
1245,350895
1246,451666
1247,407467
1248,281537
1249,171659
1250,84422
1251,40958
1252,21715
1253,9336
1254,3252
1255,1258
1256,344
1257,135
1258,84
1259,176
1260,578
1261,5240
1262,42881
1263,428461
1264,885800
1265,947139
1266,755728
1267,504271
1268,342120
1269,374261
1270,482197
1271,421706
1272,286885
1273,174325
1274,83805
1275,41431
1276,20159
1277,9421
1278,3329
1279,959
1280,404
1281,95
1282,38
1283,90
1284,812
1285,4383
1286,41894
1287,437600
1288,937747
1289,995467
1290,787314
1291,525153
1292,343465
1293,377865
1294,498190
1295,457210
1296,319037
1297,196457
1298,95406
1299,44715
1300,20373
1301,7325
1302,2645
1303,1344
1304,306
1305,141
1306,76
1307,50
1308,662
1309,4048
1310,38037
1311,419113
1312,925887
1313,996280
1314,810978
1315,546734
1316,356890
1317,369824
1318,492214
1319,442716
1320,318600
1321,211048
1322,114266
1323,53543
1324,26197
1325,10584
1326,3938
1327,1259
1328,295
1329,212
1330,32
1331,33
1332,640
1333,4680
1334,39047
1335,427084
1336,924899
1337,994055
1338,800782
1339,538382
1340,347954
1341,366216
1342,485008
1343,449953
1344,315929
1345,199115
1346,100269
1347,47968
1348,21793
1349,7785
1350,3444
1351,1282
1352,762
1353,321
1354,108
1355,62
1356,732
1357,4500
1358,38939
1359,425811
1360,917872
1361,986948
1362,790340
1363,524097
1364,338355
1365,369139
1366,472005
1367,423912
1368,285079
1369,171636
1370,86393
1371,39483
1372,18073
1373,7512
1374,3372
1375,1348
1376,769
1377,303
1378,77
1379,116
1380,816
1381,4131
1382,42966
1383,421928
1384,865137
1385,921804
1386,715819
1387,451508
1388,304260
1389,354597
1390,453290
1391,376188
1392,238250
1393,126581
1394,58779
1395,27408
1396,12970
1397,6704
1398,2409
1399,995
1400,493
1401,292
1402,130
1403,115
1404,674
1405,4471
1406,50094
1407,434628
1408,826831
1409,848822
1410,638483
1411,392673
1412,270343
1413,333004
1414,408643
1415,336684
1416,207219
1417,110806
1418,52741
1419,25655
1420,12810
1421,6084
1422,2558
1423,1187
1424,357
1425,207
1426,108
1427,145
1428,790
1429,5087
1430,58048
1431,439224
1432,812160
1433,818163
1434,602551
1435,365382
1436,258182
1437,336404
1438,411888
1439,336295
1440,204974
1441,108172
1442,51576
1443,23557
1444,12375
1445,6505
1446,2960
1447,919
1448,870
1449,426
1450,196
1451,59
1452,924
1453,6969
1454,63986
1455,498053
1456,843584
1457,823228
1458,620547
1459,410753
1460,287568
1461,344602
1462,406450
1463,310967
1464,188918
1465,104113
1466,50513
1467,24975
1468,12234
1469,6628
1470,2706
1471,662
1472,450
1473,354
1474,247
1475,62
1476,793
1477,5020
1478,60988
1479,500481
1480,899951
1481,853266
1482,603386
1483,354594
1484,253083
1485,338650
1486,427953
1487,344286
1488,215174
1489,117007
1490,54287
1491,22918
1492,10008
1493,4407
1494,1548
1495,817
1496,438
1497,147
1498,147
1499,92
1500,521
1501,4027
1502,46135
1503,450460
1504,922558
1505,978413
1506,772656
1507,504811
1508,332555
1509,370260
1510,502611
1511,460815
1512,312728
1513,190061
1514,93425
1515,41674
1516,18611
1517,8451
1518,3384
1519,1098
1520,401
1521,146
1522,86
1523,118
1524,533
1525,4405
1526,40098
1527,387377
1528,854112
1529,981395
1530,817725
1531,554606
1532,372006
1533,388777
1534,527249
1535,500321
1536,338564
1537,192460
1538,97099
1539,43952
1540,20026
1541,9440
1542,4117
1543,1459
1544,610
1545,159
1546,71
1547,44
1548,730
1549,5238
1550,44350
1551,392228
1552,816721
1553,946968
1554,782162
1555,524273
1556,356149
1557,384188
1558,505379
1559,464141
1560,308437
1561,176370
1562,91049
1563,42905
1564,19613
1565,8401
1566,4193
1567,1875
1568,752
1569,282
1570,40
1571,97
1572,820
1573,6585
1574,52449
1575,454782
1576,889036
1577,936233
1578,755180
1579,535279
1580,362406
1581,381555
1582,471714
1583,406655
1584,274665
1585,168679
1586,85074
1587,42946
1588,20730
1589,8998
1590,3704
1591,1536
1592,782
1593,216
1594,68
1595,110
1596,958
1597,4437
1598,50469
1599,458049
1600,908714
1601,958050
1602,741354
1603,481316
1604,312739
1605,367171
1606,474677
1607,410596
1608,272607
1609,160087
1610,78096
1611,36147
1612,16265
1613,6815
1614,3136
1615,1082
1616,485
1617,92
1618,186
1619,74
1620,835
1621,3909
1622,43021
1623,438441
1624,910077
1625,991729
1626,796906
1627,527491
1628,340926
1629,366840
1630,479692
1631,433146
1632,292995
1633,179336
1634,84762
1635,39434
1636,17151
1637,7093
1638,2883
1639,1239
1640,331
1641,147
1642,2
1643,60
1644,783
1645,3654
1646,43004
1647,443443
1648,933935
1649,1003452
1650,800658
1651,531337
1652,341060
1653,372260
1654,495760
1655,453373
1656,312429
1657,184740
1658,88113
1659,39226
1660,17337
1661,7199
1662,3002
1663,1259
1664,515
1665,246
1666,77
1667,39
1668,776
1669,4286
1670,41165
1671,434921
1672,930956
1673,1016667
1674,813494
1675,541334
1676,348411
1677,372821
1678,500093
1679,449583
1680,305019
1681,186399
1682,91824
1683,42290
1684,18557
1685,7220
1686,3497
1687,1128
1688,637
1689,272
1690,190
1691,194
1692,784
1693,4227
1694,42199
1695,426004
1696,918394
1697,998280
1698,800687
1699,515816
1700,342091
1701,381145
1702,507340
1703,454790
1704,290636
1705,161831
1706,78008
1707,33845
1708,16256
1709,6560
1710,2649
1711,1185
1712,581
1713,173
1714,76
1715,162
1716,793
1717,5064
1718,49320
1719,432788
1720,894452
1721,951651
1722,725205
1723,456391
1724,302366
1725,350738
1726,451512
1727,402197
1728,261040
1729,140752
1730,68679
1731,32178
1732,15647
1733,8130
1734,3281
1735,1451
1736,736
1737,368
1738,36
1739,98
1740,1067
1741,6705
1742,59116
1743,487052
1744,922968
1745,954116
1746,748294
1747,506547
1748,330091
1749,357032
1750,455080
1751,388483
1752,255511
1753,147396
1754,73643
1755,35077
1756,16610
1757,7255
1758,2662
1759,934
1760,352
1761,203
1762,186
1763,130
1764,916
1765,4617
1766,49845
1767,488115
1768,956882
1769,980108
1770,737727
1771,461509
1772,300539
1773,357147
1774,481964
1775,410874
1776,275516
1777,160224
1778,75461
1779,33575
1780,14503
1781,5548
1782,2301
1783,578
1784,221
1785,60
1786,66
1787,114
1788,1009
1789,3918
1790,45041
1791,448049
1792,944692
1793,993534
1794,785763
1795,514003
1796,325914
1797,353773
1798,497706
1799,465364
1800,327162
1801,203293
1802,96807
1803,41922
1804,20040
1805,7075
1806,3057
1807,898
1808,299
1809,112
1810,71
1811,139
1812,651
1813,4427
1814,41731
1815,429609
1816,945258
1817,1038712
1818,845852
1819,573773
1820,360042
1821,367508
1822,513681
1823,516850
1824,380914
1825,249825
1826,122566
1827,57184
1828,23801
1829,9438
1830,2745
1831,958
1832,214
1833,209
1834,173
1835,103
1836,652
1837,4556
1838,41105
1839,413917
1840,918477
1841,1050646
1842,881057
1843,609611
1844,391752
1845,377761
1846,527508
1847,534056
1848,417959
1849,277631
1850,148618
1851,68934
1852,32943
1853,13358
1854,4480
1855,1737
1856,364
1857,147
1858,91
1859,124
1860,1395
1861,6049
1862,40275
1863,358796
1864,838648
1865,1008441
1866,882128
1867,613639
1868,403695
1869,382228
1870,532901
1871,551038
1872,413747
1873,254478
1874,137268
1875,66284
1876,32238
1877,13881
1878,4561
1879,1586
1880,362
1881,207
1882,307
1883,326
1884,1254
1885,6130
1886,42387
1887,362774
1888,798438
1889,967221
1890,829711
1891,581196
1892,386874
1893,382326
1894,510716
1895,507327
1896,364519
1897,224174
1898,120641
1899,62102
1900,31673
1901,13628
1902,4847
1903,1394
1904,401
1905,265
1906,79
1907,288
1908,1052
1909,6595
1910,45763
1911,406065
1912,877654
1913,972309
1914,805430
1915,594356
1916,400608
1917,378500
1918,492888
1919,471432
1920,359609
1921,243771
1922,129526
1923,63293
1924,30105
1925,12452
1926,3962
1927,1516
1928,401
1929,196
1930,130
1931,364
1932,1248
1933,5070
1934,42061
1935,415989
1936,922437
1937,1013315
1938,834242
1939,566910
1940,366529
1941,374378
1942,491730
1943,481376
1944,359602
1945,248620
1946,134318
1947,65024
1948,30967
1949,12657
1950,4665
1951,1937
1952,614
1953,428
1954,139
1955,61
1956,1201
1957,5701
1958,46285
1959,437492
1960,943231
1961,1041567
1962,846690
1963,577543
1964,364456
1965,369690
1966,506909
1967,498264
1968,371984
1969,257712
1970,137780
1971,63794
1972,29925
1973,13138
1974,5008
1975,1981
1976,563
1977,176
1978,79
1979,202
1980,1210
1981,4945
1982,44958
1983,437736
1984,941583
1985,1046797
1986,855522
1987,584186
1988,362162
1989,374747
1990,500659
1991,491731
1992,360144
1993,243160
1994,131696
1995,62775
1996,29585
1997,10922
1998,4522
1999,1495
2000,538
2001,222
2002,12
2003,248
2004,922
2005,4224
2006,42829
2007,412512
2008,930743
2009,1023936
2010,830666
2011,562459
2012,360735
2013,368803
2014,487626
2015,463383
2016,336189
2017,225024
2018,122184
2019,56987
2020,27092
2021,12242
2022,4307
2023,1550
2024,767
2025,358
2026,114
2027,152
2028,951
2029,4963
2030,47292
2031,405453
2032,872476
2033,984607
2034,798180
2035,524147
2036,340971
2037,371618
2038,496824
2039,449724
2040,298216
2041,178973
2042,93388
2043,42077
2044,21071
2045,9726
2046,3672
2047,1167
2048,344
2049,101
2050,139
2051,191
2052,713
2053,5023
2054,50783
2055,436272
2056,874178
2057,948258
2058,741331
2059,475686
2060,312512
2061,359432
2062,464239
2063,420043
2064,268402
2065,150218
2066,75986
2067,36509
2068,18128
2069,8165
2070,2957
2071,1262
2072,523
2073,339
2074,83
2075,160
2076,796
2077,5651
2078,61440
2079,490613
2080,919300
2081,932234
2082,729928
2083,489298
2084,322421
2085,358434
2086,443817
2087,375510
2088,250703
2089,158231
2090,78813
2091,34798
2092,16694
2093,6680
2094,2795
2095,992
2096,331
2097,199
2098,94
2099,277
2100,902
2101,4757
2102,54320
2103,485403
2104,968694
2105,988464
2106,745655
2107,467413
2108,306105
2109,359943
2110,460562
2111,395207
2112,258519
2113,153279
2114,76855
2115,34404
2116,16105
2117,5524
2118,2469
2119,870
2120,220
2121,153
2122,223
2123,195
2124,894
2125,4489
2126,49016
2127,459212
2128,970061
2129,1010711
2130,790470
2131,504344
2132,320894
2133,361564
2134,477960
2135,420079
2136,290899
2137,175146
2138,85395
2139,36876
2140,16116
2141,6749
2142,2535
2143,1049
2144,183
2145,156
2146,40
2147,135
2148,878
2149,4204
2150,44687
2151,416528
2152,931242
2153,997801
2154,783953
2155,510222
2156,324382
2157,360309
2158,470229
2159,416204
2160,284479
2161,176203
2162,88536
2163,39407
2164,17442
2165,7319
2166,2953
2167,978
2168,407
2169,185
2170,48
2171,140
2172,778
2173,4955
2174,53042
2175,471203
2176,945481
2177,987741
2178,745018
2179,480710
2180,307554
2181,343965
2182,442819
2183,398288
2184,269922
2185,163430
2186,81835
2187,39307
2188,18085
2189,6458
2190,2674
2191,1356
2192,261
2193,251
2194,134
2195,184
2196,848
2197,4882
2198,50785
2199,440483
2200,912188
2201,974630
2202,763529
2203,478831
2204,320751
2205,377619
2206,514335
2207,473322
2208,316927
2209,184445
2210,95699
2211,45937
2212,20847
2213,8239
2214,3279
2215,1224
2216,387
2217,177
2218,213
2219,224
2220,1033
2221,4547
2222,45945
2223,418249
2224,930107
2225,1019451
2226,817394
2227,533726
2228,356969
2229,391156
2230,544090
2231,522700
2232,356010
2233,209502
2234,108953
2235,53111
2236,23991
2237,10119
2238,3789
2239,1704
2240,481
2241,202
2242,106
2243,320
2244,1109
2245,5291
2246,49123
2247,449856
2248,963593
2249,1043827
2250,848799
2251,607126
2252,393464
2253,382234
2254,498142
2255,470671
2256,353378
2257,241123
2258,129541
2259,62984
2260,28695
2261,11784
2262,4528
2263,1802
2264,589
2265,275
2266,87
2267,270
2268,1159
2269,4886
2270,46436
2271,450803
2272,972879
2273,1048797
2274,829682
2275,538379
2276,349960
2277,368115
2278,485055
2279,458595
2280,333122
2281,221920
2282,115553
2283,55051
2284,25150
2285,10091
2286,3613
2287,1578
2288,570
2289,183
2290,67
2291,156
2292,1070
2293,4508
2294,49554
2295,445762
2296,932061
2297,1007718
2298,806987
2299,538033
2300,342493
2301,365346
2302,497027
2303,474352
2304,341491
2305,226419
2306,118264
2307,57753
2308,26036
2309,10430
2310,4190
2311,1909
2312,493
2313,242
2314,76
2315,178
2316,1173
2317,4379
2318,44793
2319,417909
2320,930616
2321,1024139
2322,827262
2323,566673
2324,365823
2325,377639
2326,507391
2327,479329
2328,351039
2329,235092
2330,129520
2331,60033
2332,26990
2333,11666
2334,4285
2335,1704
2336,752
2337,439
2338,290
2339,272
2340,1396
2341,5008
2342,46242
2343,417054
2344,909644
2345,1002246
2346,843889
2347,581405
2348,385840
2349,389148
2350,514115
2351,482504
2352,350812
2353,236289
2354,133557
2355,68301
2356,32394
2357,14090
2358,5653
2359,2902
2360,1124
2361,351
2362,119
2363,144
2364,900
2365,5013
2366,46841
2367,412933
2368,902297
2369,1018432
2370,833761
2371,551650
2372,363252
2373,389954
2374,520861
2375,489175
2376,334065
2377,193803
2378,100149
2379,51682
2380,24332
2381,10892
2382,5149
2383,2109
2384,1040
2385,267
2386,211
2387,212
2388,1056
2389,5859
2390,52061
2391,424766
2392,888052
2393,975530
2394,787862
2395,508767
2396,338485
2397,378162
2398,493084
2399,461276
2400,307643
2401,181606
2402,97310
2403,48091
2404,22631
2405,11120
2406,4286
2407,1981
2408,595
2409,374
2410,255
2411,383
2412,1273
2413,7042
2414,62662
2415,485775
2416,944266
2417,991136
2418,795290
2419,544595
2420,353042
2421,361708
2422,456093
2423,420860
2424,297250
2425,191890
2426,104568
2427,50231
2428,23312
2429,11252
2430,4319
2431,19
2432,1625
2433,1125
2434,366
2435,192
2436,140
2437,1189
2438,5653
2439,56841
2440,485398
2441,983008
2442,1018560
2443,811386
2444,523437
2445,332930
2446,361347
2447,488355
2448,451290
2449,315058
2450,198072
2451,96864
2452,46207
2453,20950
2454,9084
2455,4512
2456,1477
2457,566
2458,283
2459,93
2460,258
2461,977
2462,5411
2463,53094
2464,449141
2465,952827
2466,1044476
2467,856934
2468,572785
2469,364658
2470,380299
2471,507554
2472,487995
2473,355160
2474,233980
2475,120041
2476,57965
2477,26182
2478,11575
2479,5635
2480,2191
2481,662
2482,361
2483,151
2484,210
2485,1338
2486,5864
2487,54239
2488,451082
2489,980911
2490,1072007
2491,880130
2492,582264
2493,361858
2494,373424
2495,518338
2496,505421
2497,365699
2498,241167
2499,127500
2500,61063
2501,27513
2502,12412
2503,5745
2504,2172
2505,933
2506,552
2507,125
2508,133
2509,1596
2510,7122
2511,55672
2512,461229
2513,991345
2514,1070456
2515,871461
2516,574414
2517,356515
2518,371799
2519,506149
2520,480613
2521,342893
2522,212892
2523,113914
2524,56002
2525,26614
2526,11818
2527,4742
2528,2092
2529,1201
2530,271
2531,277
2532,430
2533,1796
2534,6975
2535,64127
2536,481266
2537,952422
2538,999219
2539,777022
2540,486490
2541,312568
2542,363274
2543,500619
2544,452674
2545,301047
2546,173993
2547,88734
2548,42905
2549,23273
2550,10233
2551,4736
2552,1707
2553,990
2554,357
2555,248
2556,284
2557,1554
2558,6931
2559,58286
2560,437972
2561,930229
2562,1022509
2563,822575
2564,532276
2565,355154
2566,385810
2567,525573
2568,497554
2569,346985
2570,207194
2571,109590
2572,58558
2573,29516
2574,13778
2575,5314
2576,2385
2577,674
2578,338
2579,151
2580,366
2581,1966
2582,9819
